date,ph
03/31/2016 23:17:09,8.2279
03/31/2016 23:22:10,8.2247
03/31/2016 23:27:11,8.2261
03/31/2016 23:32:12,8.2265
03/31/2016 23:37:13,8.2289
03/31/2016 23:42:14,8.2284
03/31/2016 23:47:15,8.2302
03/31/2016 23:52:16,8.2292
03/31/2016 23:57:17,8.2303
04/01/2016 00:02:18,8.2327
04/01/2016 00:07:19,8.2306
04/01/2016 00:12:20,8.2302
04/01/2016 00:17:21,8.2273
04/01/2016 00:22:22,8.228
04/01/2016 00:27:23,8.2277
04/01/2016 00:32:24,8.2249
04/01/2016 00:37:25,8.2259
04/01/2016 00:42:26,8.2245
04/01/2016 00:47:27,8.2231
04/01/2016 00:52:28,8.2237
04/01/2016 00:57:29,8.2219
04/01/2016 01:02:30,8.2189
04/01/2016 01:07:31,8.2199
04/01/2016 01:12:32,8.2209
04/01/2016 01:17:33,8.2191
04/01/2016 01:22:34,8.2174
04/01/2016 01:27:35,8.2154
04/01/2016 01:32:36,8.2132
04/01/2016 01:37:37,8.2119
04/01/2016 01:42:38,8.2128
04/01/2016 01:47:39,8.2112
04/01/2016 01:52:40,8.2076
04/01/2016 02:02:42,8.2044
04/01/2016 02:07:43,8.2058
04/01/2016 02:12:44,8.2043
04/01/2016 02:17:45,8.2034
04/01/2016 02:22:46,8.2013
04/01/2016 02:27:47,8.2037
04/01/2016 02:32:48,8.1999
04/01/2016 02:37:49,8.1993
04/01/2016 02:42:51,8.2008
04/01/2016 02:47:51,8.1961
04/01/2016 02:52:53,8.1922
04/01/2016 02:57:54,8.1884
04/01/2016 03:02:54,8.1867
04/01/2016 03:07:57,8.1846
04/01/2016 03:12:57,8.1781
04/01/2016 03:17:58,8.175
04/01/2016 03:22:59,8.1693
04/01/2016 03:28:00,8.1644
04/01/2016 03:33:01,8.1616
04/01/2016 03:38:02,8.1589
04/01/2016 03:43:03,8.154
04/01/2016 03:48:04,8.1544
04/01/2016 03:53:05,8.1462
04/01/2016 03:58:06,8.1435
04/01/2016 04:03:07,8.1396
04/01/2016 04:08:08,8.1388
04/01/2016 04:13:09,8.1354
04/01/2016 04:18:10,8.1299
04/01/2016 04:23:12,8.1248
04/01/2016 04:28:12,8.1231
04/01/2016 04:33:13,8.1196
04/01/2016 04:38:14,8.118
04/01/2016 04:43:15,8.1143
04/01/2016 04:48:16,8.1115
04/01/2016 04:53:17,8.1061
04/01/2016 04:58:18,8.1031
04/01/2016 05:03:19,8.1006
04/01/2016 05:08:20,8.0984
04/01/2016 05:13:21,8.0958
04/01/2016 05:18:22,8.0946
04/01/2016 05:23:23,8.0896
04/01/2016 05:28:24,8.0879
04/01/2016 05:33:26,8.0859
04/01/2016 05:38:26,8.0814
04/01/2016 05:43:27,8.0796
04/01/2016 05:48:28,8.0796
04/01/2016 05:53:29,8.0749
04/01/2016 05:58:30,8.0714
04/01/2016 06:03:31,8.067
04/01/2016 06:08:32,8.0654
04/01/2016 06:13:33,8.064
04/01/2016 06:18:34,8.0606
04/01/2016 06:23:35,8.0566
04/01/2016 06:28:36,8.0566
04/01/2016 06:33:37,8.0518
04/01/2016 06:38:38,8.052
04/01/2016 06:43:39,8.0467
04/01/2016 06:48:40,8.0485
04/01/2016 06:53:41,8.0419
04/01/2016 06:58:42,8.0373
04/01/2016 07:03:43,8.0345
04/01/2016 07:13:45,8.0305
04/01/2016 07:18:46,8.0274
04/01/2016 07:23:48,8.0273
04/01/2016 07:28:48,8.0246
04/01/2016 07:33:50,8.0222
04/01/2016 07:38:50,8.0221
04/01/2016 07:43:51,8.017
04/01/2016 07:48:52,8.0151
04/01/2016 07:53:54,8.0133
04/01/2016 07:58:55,8.0102
04/01/2016 08:03:56,8.0083
04/01/2016 08:08:57,8.0084
04/01/2016 08:13:58,8.008
04/01/2016 08:18:59,8.0045
04/01/2016 08:24:00,8.0006
04/01/2016 08:29:01,8.0005
04/01/2016 08:34:02,8.0008
04/01/2016 08:39:03,7.9989
04/01/2016 08:54:06,7.9939
04/01/2016 08:59:07,7.9912
04/01/2016 09:04:08,7.9879
04/01/2016 09:09:09,7.989
04/01/2016 09:14:10,7.9861
04/01/2016 09:19:11,7.9845
04/01/2016 09:24:12,7.9802
04/01/2016 09:29:13,7.981
04/01/2016 09:34:14,7.9819
04/01/2016 09:39:15,7.9804
04/01/2016 09:44:16,7.9765
04/01/2016 09:49:17,7.9758
04/01/2016 09:54:18,7.9748
04/01/2016 09:59:19,7.9734
04/01/2016 10:04:20,7.9724
04/01/2016 10:09:21,7.9729
04/01/2016 10:14:22,7.9704
04/01/2016 10:19:23,7.9671
04/01/2016 10:24:24,7.9645
04/01/2016 10:29:25,7.9656
04/01/2016 10:34:26,7.9648
04/01/2016 10:39:27,7.9628
04/01/2016 10:44:28,7.962
04/01/2016 10:49:29,7.9622
04/01/2016 10:54:30,7.9598
04/01/2016 10:59:31,7.9564
04/01/2016 11:04:32,7.9572
04/01/2016 11:09:33,7.9565
04/01/2016 11:14:34,7.9536
04/01/2016 11:19:36,7.9531
04/01/2016 11:24:36,7.9494
04/01/2016 11:29:37,7.9509
04/01/2016 11:34:38,7.9502
04/01/2016 11:39:39,7.9501
04/01/2016 11:44:40,7.9504
04/01/2016 11:49:41,7.9478
04/01/2016 11:54:42,7.9466
04/01/2016 11:59:43,7.9436
04/01/2016 12:04:44,7.9448
04/01/2016 12:09:46,7.9429
04/01/2016 12:14:47,7.9394
04/01/2016 12:19:47,7.9387
04/01/2016 12:24:48,7.9375
04/01/2016 12:29:49,7.9368
04/01/2016 12:34:51,7.9387
04/01/2016 12:39:51,7.9375
04/01/2016 12:44:52,7.9382
04/01/2016 12:49:54,7.937
04/01/2016 12:54:55,7.9334
04/01/2016 12:59:56,7.9341
04/01/2016 13:04:58,7.9336
04/01/2016 13:09:58,7.9334
04/01/2016 13:14:59,7.935
04/01/2016 13:20:00,7.9307
04/01/2016 13:25:01,7.9284
04/01/2016 13:30:02,7.931
04/01/2016 13:35:03,7.9298
04/01/2016 14:27:38,7.9501
04/01/2016 14:32:39,7.9487
04/01/2016 14:37:40,7.9433
04/01/2016 14:42:41,7.9426
04/01/2016 14:47:42,7.9438
04/01/2016 14:52:43,7.9427
04/01/2016 14:57:44,7.943
04/01/2016 15:02:45,7.9452
04/01/2016 15:07:46,7.9496
04/01/2016 15:12:47,7.9502
04/01/2016 15:17:48,7.9531
04/01/2016 15:22:49,7.9538
04/01/2016 15:27:50,7.9561
04/01/2016 15:32:51,7.9643
04/01/2016 15:37:52,7.9627
04/01/2016 15:42:53,7.9652
04/01/2016 15:47:54,7.9685
04/01/2016 15:52:55,7.9706
04/01/2016 15:57:56,7.9735
04/01/2016 16:02:57,7.9793
04/01/2016 16:07:58,7.9844
04/01/2016 16:12:59,7.9862
04/01/2016 16:18:00,7.9905
04/01/2016 16:23:01,7.9924
04/01/2016 16:28:02,7.9964
04/01/2016 16:33:03,8.0017
04/01/2016 16:38:04,8.0053
04/01/2016 16:43:05,8.0055
04/01/2016 16:48:06,8.0111
04/01/2016 16:53:07,8.013
04/01/2016 16:58:08,8.0154
04/01/2016 17:03:09,8.0226
04/01/2016 17:08:10,8.0274
04/01/2016 17:13:11,8.0289
04/01/2016 17:18:12,8.0294
04/01/2016 17:23:13,8.0303
04/01/2016 17:28:14,8.0353
04/01/2016 17:33:15,8.0402
04/01/2016 17:38:16,8.0401
04/01/2016 17:43:17,8.0456
04/01/2016 17:48:18,8.0482
04/01/2016 17:53:19,8.0505
04/01/2016 17:58:21,8.0523
04/01/2016 18:03:21,8.0569
04/01/2016 18:08:22,8.0579
04/01/2016 18:13:24,8.0626
04/01/2016 18:18:25,8.0633
04/01/2016 18:23:25,8.0642
04/01/2016 18:28:27,8.0711
04/01/2016 18:33:28,8.0744
04/01/2016 18:38:29,8.0781
04/01/2016 18:43:30,8.079
04/01/2016 18:48:31,8.0821
04/01/2016 18:58:33,8.0864
04/01/2016 19:03:34,8.089
04/01/2016 19:08:35,8.0922
04/01/2016 19:13:36,8.0956
04/01/2016 19:18:37,8.0942
04/01/2016 19:23:38,8.0966
04/01/2016 19:28:39,8.1
04/01/2016 19:33:40,8.1044
04/01/2016 19:38:41,8.1057
04/01/2016 19:43:42,8.1069
04/01/2016 19:48:43,8.1108
04/01/2016 19:53:44,8.1123
04/01/2016 19:58:45,8.115
04/01/2016 20:03:46,8.1171
04/01/2016 20:08:47,8.1206
04/01/2016 20:13:48,8.1214
04/01/2016 20:18:49,8.1229
04/01/2016 20:23:50,8.1246
04/01/2016 20:28:51,8.1282
04/01/2016 20:33:52,8.1296
04/01/2016 20:38:53,8.1318
04/01/2016 20:43:54,8.1316
04/01/2016 20:48:55,8.1369
04/01/2016 20:53:56,8.1351
04/01/2016 20:58:57,8.1366
04/01/2016 21:03:58,8.1385
04/01/2016 21:08:59,8.1421
04/01/2016 21:14:00,8.1427
04/01/2016 21:19:01,8.1444
04/01/2016 21:24:02,8.2146
04/01/2016 21:29:03,8.2474
04/01/2016 21:34:04,8.2471
04/01/2016 21:39:05,8.251
04/01/2016 21:44:06,8.2511
04/01/2016 21:49:07,8.2552
04/01/2016 21:54:08,8.2558
04/01/2016 21:59:09,8.2559
04/01/2016 22:04:10,8.2574
04/01/2016 22:09:11,8.2584
04/01/2016 22:14:12,8.2596
04/01/2016 22:19:13,8.2569
04/01/2016 22:24:14,8.2591
04/01/2016 22:29:15,8.2619
04/01/2016 22:34:16,8.2621
04/01/2016 22:39:17,8.2629
04/01/2016 22:44:18,8.2611
04/01/2016 22:49:19,8.2632
04/01/2016 22:54:20,8.2628
04/01/2016 22:59:22,8.2633
04/01/2016 23:04:22,8.265
04/01/2016 23:09:23,8.2673
04/01/2016 23:14:25,8.2658
04/01/2016 23:19:26,8.2686
04/01/2016 23:24:27,8.2683
04/01/2016 23:29:28,8.2694
04/01/2016 23:34:29,8.2693
04/01/2016 23:39:30,8.2701
04/01/2016 23:44:31,8.2706
04/01/2016 23:49:32,8.2701
04/01/2016 23:54:33,8.2722
04/01/2016 23:59:34,8.2749
04/02/2016 00:04:35,8.2738
04/02/2016 00:09:36,8.2726
04/02/2016 00:14:37,8.2727
04/02/2016 00:19:38,8.2718
04/02/2016 00:24:39,8.2717
04/02/2016 00:29:40,8.2715
04/02/2016 00:34:41,8.2698
04/02/2016 00:39:42,8.2688
04/02/2016 00:44:43,8.2675
04/02/2016 00:49:44,8.2696
04/02/2016 00:54:45,8.2663
04/02/2016 00:59:46,8.2643
04/02/2016 01:04:47,8.2644
04/02/2016 01:09:48,8.2634
04/02/2016 01:14:49,8.2602
04/02/2016 01:19:50,8.26
04/02/2016 01:24:51,8.2607
04/02/2016 01:29:52,8.2587
04/02/2016 01:34:53,8.2588
04/02/2016 01:39:54,8.2563
04/02/2016 01:44:55,8.2551
04/02/2016 01:49:56,8.2542
04/02/2016 01:54:58,8.2552
04/02/2016 01:59:58,8.2506
04/02/2016 02:04:59,8.2507
04/02/2016 02:10:00,8.2472
04/02/2016 02:15:01,8.2453
04/02/2016 02:20:02,8.2431
04/02/2016 02:25:03,8.2422
04/02/2016 02:30:04,8.2408
04/02/2016 02:35:05,8.2409
04/02/2016 02:40:06,8.2377
04/02/2016 02:45:07,8.2377
04/02/2016 02:50:08,8.2358
04/02/2016 02:55:09,8.2318
04/02/2016 03:00:10,8.2303
04/02/2016 03:05:12,8.2306
04/02/2016 03:10:12,8.2255
04/02/2016 03:15:13,8.2258
04/02/2016 03:20:14,8.2215
04/02/2016 03:25:15,8.2203
04/02/2016 03:30:17,8.2176
04/02/2016 03:35:17,8.2121
04/02/2016 03:40:18,8.2102
04/02/2016 03:45:19,8.208
04/02/2016 03:50:21,8.206
04/02/2016 03:55:21,8.2032
04/02/2016 04:00:22,8.2005
04/02/2016 04:05:24,8.1967
04/02/2016 04:10:24,8.1939
04/02/2016 04:15:25,8.1914
04/02/2016 04:20:27,8.1894
04/02/2016 04:25:28,8.188
04/02/2016 04:30:29,8.1826
04/02/2016 04:35:30,8.183
04/02/2016 04:40:31,8.1789
04/02/2016 04:45:35,8.1744
04/02/2016 04:50:33,8.1734
04/02/2016 04:55:34,8.1722
04/02/2016 05:00:35,8.1681
04/02/2016 05:05:36,8.1679
04/02/2016 05:10:37,8.1656
04/02/2016 05:15:38,8.1642
04/02/2016 05:20:39,8.1586
04/02/2016 05:25:40,8.1583
04/02/2016 05:30:41,8.1554
04/02/2016 05:35:42,8.1541
04/02/2016 05:40:43,8.1498
04/02/2016 05:45:44,8.149
04/02/2016 05:50:45,8.1451
04/02/2016 05:55:46,8.1424
04/02/2016 06:00:47,8.1395
04/02/2016 06:05:48,8.1385
04/02/2016 06:10:49,8.1358
04/02/2016 06:15:50,8.1336
04/02/2016 06:20:51,8.1305
04/02/2016 06:25:52,8.1286
04/02/2016 06:30:53,8.1267
04/02/2016 06:35:54,8.1253
04/02/2016 06:40:55,8.1203
04/02/2016 06:45:56,8.1202
04/02/2016 06:50:57,8.1215
04/02/2016 06:55:58,8.1174
04/02/2016 07:00:59,8.1144
04/02/2016 07:06:00,8.1118
04/02/2016 07:11:21,8.1108
04/02/2016 07:16:22,8.1089
04/02/2016 07:21:23,8.1063
04/02/2016 07:26:24,8.1045
04/02/2016 07:31:25,8.1006
04/02/2016 07:36:26,8.0992
04/02/2016 07:41:27,8.0921
04/02/2016 07:46:28,8.0938
04/02/2016 07:51:29,8.0877
04/02/2016 07:56:30,8.0879
04/02/2016 08:01:31,8.0864
04/02/2016 08:06:32,8.0829
04/02/2016 08:11:33,8.0803
04/02/2016 08:16:34,8.0785
04/02/2016 08:21:35,8.0741
04/02/2016 08:26:36,8.0744
04/02/2016 08:31:37,8.0707
04/02/2016 08:36:38,8.0696
04/02/2016 08:41:39,8.0649
04/02/2016 08:46:40,8.0631
04/02/2016 08:51:41,8.0616
04/02/2016 08:56:42,8.0597
04/02/2016 09:01:44,8.0563
04/02/2016 09:06:45,8.057
04/02/2016 09:11:46,8.0545
04/02/2016 09:16:47,8.0521
04/02/2016 09:21:48,8.0487
04/02/2016 09:26:49,8.0505
04/02/2016 09:31:50,8.0482
04/02/2016 09:36:51,8.0442
04/02/2016 09:41:52,8.0406
04/02/2016 09:46:53,8.0405
04/02/2016 09:51:54,8.0371
04/02/2016 09:56:55,8.0356
04/02/2016 10:01:56,8.0341
04/02/2016 10:06:57,8.0323
04/02/2016 10:11:58,8.0315
04/02/2016 10:16:59,8.0272
04/02/2016 10:22:00,8.0245
04/02/2016 10:27:01,8.0272
04/02/2016 10:32:02,8.0247
04/02/2016 10:37:03,8.0228
04/02/2016 10:42:04,8.0181
04/02/2016 10:47:05,8.0194
04/02/2016 10:52:06,8.0191
04/02/2016 10:57:07,8.0168
04/02/2016 11:02:08,8.013
04/02/2016 11:07:09,8.0137
04/02/2016 11:12:10,8.0121
04/02/2016 11:17:11,8.0086
04/02/2016 11:22:12,8.0089
04/02/2016 11:27:13,8.0076
04/02/2016 11:32:14,8.0076
04/02/2016 11:37:15,8.0043
04/02/2016 11:42:16,8.0007
04/02/2016 11:47:17,8.0035
04/02/2016 11:52:18,8.0009
04/02/2016 11:57:19,7.9989
04/02/2016 12:02:20,7.9971
04/02/2016 12:07:21,7.9956
04/02/2016 12:12:22,7.9941
04/02/2016 12:17:23,7.9951
04/02/2016 12:22:24,7.9937
04/02/2016 12:27:25,7.9941
04/02/2016 12:32:26,7.9928
04/02/2016 12:37:27,7.992
04/02/2016 12:42:28,7.9903
04/02/2016 12:47:29,7.9892
04/02/2016 12:52:30,7.9882
04/02/2016 12:57:31,7.987
04/02/2016 13:02:32,7.9847
04/02/2016 13:07:33,7.9852
04/02/2016 13:12:34,7.9832
04/02/2016 13:17:35,7.9806
04/02/2016 13:22:36,7.9813
04/02/2016 13:27:37,7.9787
04/02/2016 13:32:39,7.9773
04/02/2016 13:37:39,7.9746
04/02/2016 13:42:40,7.9736
04/02/2016 13:47:42,7.9709
04/02/2016 13:52:43,7.9711
04/02/2016 13:57:44,7.9695
04/02/2016 14:02:45,7.9689
04/02/2016 14:07:46,7.9652
04/02/2016 14:12:47,7.9654
04/02/2016 14:17:48,7.9632
04/02/2016 14:22:49,7.9643
04/02/2016 14:27:50,7.9645
04/02/2016 14:32:51,7.9665
04/02/2016 14:37:52,7.9637
04/02/2016 14:42:53,7.9634
04/02/2016 14:47:54,7.965
04/02/2016 14:52:55,7.964
04/02/2016 14:57:56,7.963
04/02/2016 15:02:57,7.9646
04/02/2016 15:07:58,7.9669
04/02/2016 15:12:59,7.97
04/02/2016 15:18:00,7.9732
04/02/2016 15:23:01,7.9769
04/02/2016 15:28:02,7.9792
04/02/2016 15:33:03,7.9791
04/02/2016 15:38:04,7.9816
04/02/2016 15:43:05,7.983
04/02/2016 15:48:06,7.9872
04/02/2016 15:53:07,7.9913
04/02/2016 15:58:08,7.9927
04/02/2016 16:03:09,7.9955
04/02/2016 16:08:10,7.9953
04/02/2016 16:13:11,7.9997
04/02/2016 16:18:12,8.002
04/02/2016 16:23:13,8.0044
04/02/2016 16:28:14,8.007
04/02/2016 16:33:15,8.0113
04/02/2016 16:38:16,8.0115
04/02/2016 16:43:17,8.0147
04/02/2016 16:48:18,8.017
04/02/2016 16:53:19,8.0209
04/02/2016 16:58:20,8.0207
04/02/2016 17:03:21,8.0229
04/02/2016 17:08:22,8.0264
04/02/2016 17:13:23,8.0265
04/02/2016 17:18:24,8.0309
04/02/2016 17:23:25,8.0321
04/02/2016 17:28:26,8.0351
04/02/2016 17:33:27,8.0343
04/02/2016 17:38:28,8.0346
04/02/2016 17:43:29,8.0354
04/02/2016 17:48:30,8.043
04/02/2016 17:53:31,8.0468
04/02/2016 17:58:32,8.0486
04/02/2016 18:03:33,8.0485
04/02/2016 18:08:34,8.0504
04/02/2016 18:13:35,8.0504
04/02/2016 18:18:37,8.0542
04/02/2016 18:23:38,8.0558
04/02/2016 18:28:38,8.0554
04/02/2016 18:33:40,8.0568
04/02/2016 18:38:41,8.0562
04/02/2016 18:43:42,8.0598
04/02/2016 18:48:43,8.0595
04/02/2016 18:53:44,8.0586
04/02/2016 18:58:45,8.0599
04/02/2016 19:03:46,8.0592
04/02/2016 19:08:47,8.0602
04/02/2016 19:13:48,8.0625
04/02/2016 19:18:49,8.0645
04/02/2016 19:23:50,8.0675
04/02/2016 19:28:51,8.0702
04/02/2016 19:33:52,8.0693
04/02/2016 19:38:53,8.0706
04/02/2016 19:43:54,8.0732
04/02/2016 19:48:55,8.0757
04/02/2016 19:53:56,8.0791
04/02/2016 19:58:57,8.0781
04/02/2016 20:03:58,8.0791
04/02/2016 20:08:59,8.0801
04/02/2016 20:14:00,8.08
04/02/2016 20:19:01,8.0804
04/02/2016 20:24:02,8.0827
04/02/2016 20:29:03,8.0851
04/02/2016 20:34:04,8.0832
04/02/2016 20:39:05,8.0842
04/02/2016 20:44:06,8.0877
04/02/2016 20:49:07,8.0903
04/02/2016 20:54:08,8.091
04/02/2016 20:59:09,8.0905
04/02/2016 21:04:10,8.0926
04/02/2016 21:09:11,8.0966
04/02/2016 21:14:12,8.0966
04/02/2016 21:19:13,8.0966
04/02/2016 21:24:14,8.1528
04/02/2016 21:29:15,8.1995
04/02/2016 21:34:16,8.2014
04/02/2016 21:39:17,8.2028
04/02/2016 21:44:18,8.2096
04/02/2016 21:49:19,8.2119
04/02/2016 21:54:20,8.2126
04/02/2016 21:59:21,8.214
04/02/2016 22:04:22,8.2142
04/02/2016 22:09:23,8.2142
04/02/2016 22:14:24,8.2141
04/02/2016 22:19:26,8.2153
04/02/2016 22:24:26,8.2171
04/02/2016 22:29:27,8.2175
04/02/2016 22:34:28,8.2184
04/02/2016 22:39:29,8.2191
04/02/2016 22:44:30,8.2177
04/02/2016 22:49:31,8.2197
04/02/2016 22:54:33,8.2186
04/02/2016 22:59:33,8.2164
04/02/2016 23:04:34,8.217
04/02/2016 23:09:36,8.2169
04/02/2016 23:14:36,8.2215
04/02/2016 23:19:38,8.2188
04/02/2016 23:24:39,8.2199
04/02/2016 23:29:40,8.2204
04/02/2016 23:34:41,8.2172
04/02/2016 23:39:42,8.2161
04/02/2016 23:44:43,8.2188
04/02/2016 23:49:44,8.2206
04/02/2016 23:54:45,8.2232
04/02/2016 23:59:46,8.2227
04/03/2016 00:04:47,8.2213
04/03/2016 00:09:48,8.2194
04/03/2016 00:14:49,8.2194
04/03/2016 00:19:50,8.2199
04/03/2016 00:24:51,8.2189
04/03/2016 00:29:52,8.2189
04/03/2016 00:34:53,8.2166
04/03/2016 00:39:54,8.2162
04/03/2016 00:44:55,8.2185
04/03/2016 00:49:56,8.2186
04/03/2016 00:54:57,8.2168
04/03/2016 00:59:58,8.2153
04/03/2016 01:04:59,8.2159
04/03/2016 01:10:00,8.217
04/03/2016 01:15:01,8.2219
04/03/2016 01:20:02,8.2202
04/03/2016 01:25:03,8.2199
04/03/2016 01:30:04,8.218
04/03/2016 01:35:05,8.2157
04/03/2016 01:40:06,8.2162
04/03/2016 01:45:07,8.2168
04/03/2016 01:50:08,8.218
04/03/2016 01:55:09,8.2132
04/03/2016 02:00:10,8.2132
04/03/2016 02:05:11,8.2122
04/03/2016 02:10:12,8.2083
04/03/2016 02:15:13,8.2055
04/03/2016 02:20:14,8.2032
04/03/2016 02:25:15,8.2021
04/03/2016 02:30:16,8.199
04/03/2016 02:35:17,8.194
04/03/2016 02:40:18,8.1916
04/03/2016 02:45:19,8.1921
04/03/2016 02:50:20,8.1928
04/03/2016 02:55:21,8.1854
04/03/2016 03:00:22,8.1848
04/03/2016 03:05:23,8.1804
04/03/2016 03:10:24,8.1768
04/03/2016 03:15:25,8.1759
04/03/2016 03:20:26,8.1718
04/03/2016 03:25:27,8.1684
04/03/2016 03:30:28,8.1688
04/03/2016 03:35:29,8.1658
04/03/2016 03:40:30,8.1633
04/03/2016 03:45:31,8.1633
04/03/2016 03:50:32,8.1609
04/03/2016 03:55:34,8.1573
04/03/2016 04:00:34,8.1538
04/03/2016 04:05:36,8.1491
04/03/2016 04:10:37,8.1486
04/03/2016 04:15:37,8.1473
04/03/2016 04:20:39,8.1438
04/03/2016 04:25:40,8.1411
04/03/2016 04:30:41,8.1395
04/03/2016 04:35:42,8.1348
04/03/2016 04:40:43,8.1322
04/03/2016 04:45:44,8.1302
04/03/2016 04:50:45,8.1305
04/03/2016 04:55:46,8.1275
04/03/2016 05:00:47,8.1222
04/03/2016 05:05:48,8.1204
04/03/2016 05:10:49,8.1187
04/03/2016 05:15:50,8.1147
04/03/2016 05:20:51,8.1108
04/03/2016 05:25:52,8.1109
04/03/2016 05:30:53,8.1092
04/03/2016 05:35:54,8.1025
04/03/2016 05:40:55,8.1011
04/03/2016 05:45:56,8.104
04/03/2016 05:50:57,8.1013
04/03/2016 05:55:58,8.0956
04/03/2016 06:00:59,8.093
04/03/2016 06:06:00,8.0903
04/03/2016 06:11:01,8.088
04/03/2016 06:16:02,8.0837
04/03/2016 06:21:03,8.0814
04/03/2016 06:26:04,8.0778
04/03/2016 06:31:05,8.078
04/03/2016 06:36:06,8.0707
04/03/2016 06:41:07,8.0688
04/03/2016 06:46:08,8.0692
04/03/2016 06:51:09,8.0662
04/03/2016 06:56:10,8.0602
04/03/2016 07:01:11,8.0582
04/03/2016 07:06:12,8.0541
04/03/2016 07:11:13,8.0526
04/03/2016 07:16:14,8.0489
04/03/2016 07:21:15,8.05
04/03/2016 07:26:16,8.0465
04/03/2016 07:31:17,8.0412
04/03/2016 07:36:18,8.0398
04/03/2016 07:41:19,8.0387
04/03/2016 07:46:20,8.0365
04/03/2016 07:51:21,8.0324
04/03/2016 07:56:24,8.0303
04/03/2016 08:01:23,8.0257
04/03/2016 08:06:24,8.0233
04/03/2016 08:11:25,8.0243
04/03/2016 08:16:26,8.0195
04/03/2016 08:21:27,8.0171
04/03/2016 08:26:28,8.0155
04/03/2016 08:31:30,8.0151
04/03/2016 08:36:31,8.0131
04/03/2016 08:41:32,8.0104
04/03/2016 08:46:33,8.0097
04/03/2016 08:51:34,8.0099
04/03/2016 08:56:35,8.0049
04/03/2016 09:01:36,8.0031
04/03/2016 09:06:37,8.0003
04/03/2016 09:11:38,8.0004
04/03/2016 09:16:39,7.9992
04/03/2016 09:21:40,7.998
04/03/2016 09:26:41,7.9944
04/03/2016 09:31:42,7.9945
04/03/2016 09:36:43,7.9928
04/03/2016 09:41:44,7.9922
04/03/2016 09:46:45,7.991
04/03/2016 09:51:46,7.9888
04/03/2016 09:56:47,7.9854
04/03/2016 10:01:48,7.9832
04/03/2016 10:06:49,7.9827
04/03/2016 10:11:50,7.9797
04/03/2016 10:16:51,7.9792
04/03/2016 10:21:52,7.9782
04/03/2016 10:26:53,7.9751
04/03/2016 10:31:54,7.9765
04/03/2016 10:36:55,7.9719
04/03/2016 10:41:56,7.9732
04/03/2016 10:46:57,7.9755
04/03/2016 10:51:58,7.9725
04/03/2016 10:56:59,7.9688
04/03/2016 11:02:00,7.9674
04/03/2016 11:07:01,7.9682
04/03/2016 11:12:02,7.9667
04/03/2016 11:17:03,7.9661
04/03/2016 11:22:04,7.9669
04/03/2016 11:27:05,7.9648
04/03/2016 11:32:06,7.9625
04/03/2016 11:37:07,7.96
04/03/2016 11:42:08,7.9599
04/03/2016 11:47:09,7.9619
04/03/2016 11:52:10,7.9581
04/03/2016 11:57:11,7.9557
04/03/2016 12:07:13,7.9548
04/03/2016 12:12:14,7.9555
04/03/2016 12:17:15,7.9536
04/03/2016 12:22:16,7.9509
04/03/2016 12:27:17,7.9519
04/03/2016 12:32:18,7.9486
04/03/2016 12:37:19,7.9464
04/03/2016 12:42:20,7.9521
04/03/2016 12:47:21,7.9486
04/03/2016 12:52:22,7.946
04/03/2016 12:57:24,7.9427
04/03/2016 13:02:24,7.9429
04/03/2016 13:07:25,7.945
04/03/2016 13:12:26,7.9456
04/03/2016 13:17:27,7.9447
04/03/2016 13:22:29,7.9423
04/03/2016 13:27:29,7.9424
04/03/2016 13:32:30,7.9431
04/03/2016 13:37:32,7.9447
04/03/2016 13:42:33,7.9478
04/03/2016 13:47:33,7.9483
04/03/2016 13:52:35,7.946
04/03/2016 13:57:36,7.9484
04/03/2016 14:02:37,7.9514
04/03/2016 14:07:38,7.9527
04/03/2016 14:12:39,7.9511
04/03/2016 14:17:40,7.954
04/03/2016 14:22:41,7.9533
04/03/2016 14:27:42,7.9559
04/03/2016 14:32:43,7.957
04/03/2016 14:37:44,7.9588
04/03/2016 14:42:45,7.9603
04/03/2016 14:47:46,7.9633
04/03/2016 14:52:47,7.9631
04/03/2016 14:57:48,7.9648
04/03/2016 15:02:49,7.9662
04/03/2016 15:07:50,7.9741
04/03/2016 15:12:51,7.975
04/03/2016 15:17:52,7.9774
04/03/2016 15:22:53,7.9802
04/03/2016 15:27:54,7.982
04/03/2016 15:32:55,7.9826
04/03/2016 15:37:56,7.9879
04/03/2016 15:42:57,7.9912
04/03/2016 15:47:58,7.9938
04/03/2016 15:52:59,7.9947
04/03/2016 15:58:00,7.9971
04/03/2016 16:03:01,7.9971
04/03/2016 16:08:02,8.0042
04/03/2016 16:13:03,8.0034
04/03/2016 16:18:04,8.0077
04/03/2016 16:23:05,8.0087
04/03/2016 16:28:06,8.0124
04/03/2016 16:33:07,8.0137
04/03/2016 16:38:08,8.0178
04/03/2016 16:43:09,8.0224
04/03/2016 16:53:11,8.0293
04/03/2016 16:58:12,8.0332
04/03/2016 17:03:13,8.0344
04/03/2016 17:08:14,8.0386
04/03/2016 17:13:15,8.0389
04/03/2016 17:18:16,8.0404
04/03/2016 17:23:17,8.0461
04/03/2016 17:28:18,8.0472
04/03/2016 17:33:19,8.0501
04/03/2016 17:38:20,8.051
04/03/2016 17:43:21,8.0543
04/03/2016 17:48:22,8.0568
04/03/2016 17:53:23,8.0574
